MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log,WoodDeckSF_add_OpenPorchSF,1stFlrSF_add_2ndFlrSF,GarageArea_add_TotalBsmtSF,GrLivArea_add_TotalBsmtSF,GrLivArea_add_GarageArea,MasVnrArea_add_TotalBsmtSF,TotalBsmtSF_add_1stFlrSF,KitchenQual_add_BsmtQual,ExterQual_add_KitchenQual,ExterQual_add_BsmtQual,OverallQual_add_KitchenQual,OverallQual_add_ExterQual,BsmtQual_multiply_TotalBsmtSF,ExterQual_multiply_GrLivArea,KitchenQual_multiply_GrLivArea,KitchenQual_multiply_TotalBsmtSF,KitchenQual_multiply_BsmtQual,ExterQual_multiply_TotalBsmtSF,ExterQual_multiply_BsmtQual,ExterQual_multiply_KitchenQual,OverallQual_multiply_GrLivArea,TotalBaths_All,TotalRooms_All,PropertyAge,GarageAge,RemodAge,YearsSinceRemod,ImprovementGap,LifecycleRatio,EffectiveAge,WoodDeckSF_add_OpenPorchSF_log,1stFlrSF_add_2ndFlrSF_log,GrLivArea_add_TotalBsmtSF_log,MasVnrArea_add_TotalBsmtSF_log,TotalBsmtSF_add_1stFlrSF_log,BsmtQual_multiply_TotalBsmtSF_log,ExterQual_multiply_GrLivArea_log,KitchenQual_multiply_GrLivArea_log,KitchenQual_multiply_TotalBsmtSF_log,ExterQual_multiply_TotalBsmtSF_log,ExterQual_multiply_KitchenQual_log,OverallQual_multiply_GrLivArea_log,ImprovementGap_log,LifecycleRatio_log,GrLivArea_per_BedroomAbvGr_log,TotalBsmtSF_per_BedroomAbvGr_log,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,KitchenAbvGr_log,IsRemodeled,RecentRemod,VeryRecentRemod,TotalBsmtSF_per_LotArea,GrLivArea_per_LotArea_log,1stFlrSF_per_LotArea_log,TotalBsmtSF_per_LotArea_log,SalePrice,SalePrice_log,Id
50,75.0,45600,6,8,0.0,3,3,3,3,1,1,0.0,1,0.0,907.0,907.0,3,1307,1051,0,2358,5,1,3,10,1,4,1,2.0,360.0,2,3,486,40,0,0,175,0,0,0,0,9,2008,0.0,0.0,10.727684925086583,0.0,0.0,0.0,5.170483995038151,0.0,0.0,0.0,3.713572066704308,4.330733340286331,0.0,6.18826412308259,6.811244378601294,7.176254532017144,7.765993079407675,526,2358,1267.0,3265.0,2718.0,907.0,2214.0,6,6,6,9,9,2721.0,7074,7074,2721.0,9,2721.0,9,9,14148,3.0,16,100,100.0,11,11,89,1.1235955056179776,100.0,6.267200548541362,7.765993079407675,8.09132127353041,6.811244378601294,7.703007682479236,7.909122183211411,8.864322722511439,8.864322722511439,7.909122183211411,7.909122183211411,2.302585092994046,9.557399229195953,4.499809670330265,0.7531106453275026,6.158249364752807,5.206202077640231,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.019890350877192983,0.05041791135159659,0.028259201526006576,0.01969512237772616,240000,12.388398368982116,849
80,80.0,9600,6,7,360.0,4,4,3,3,1,1,0.0,1,0.0,528.0,528.0,5,1094,761,0,1855,3,1,3,7,1,3,2,2.0,512.0,3,3,113,100,0,0,0,0,0,0,0,8,2007,0.0,0.0,9.169622538697624,0.0,0.0,0.0,0.0,0.0,0.0,5.8888779583328805,4.61512051684126,4.394449154672439,0.0,4.736198448394496,6.270988431858299,6.9985096422506015,7.526178913346146,213,1855,1040.0,2383.0,2367.0,888.0,1622.0,6,7,7,9,10,1584.0,7420,5565,1584.0,9,2112.0,12,12,11130,2.5,11,31,31.0,13,13,18,1.7222222222222223,31.0,5.365976015021851,7.526178913346146,7.776535028185241,6.790097235513905,7.392031567514591,7.368339686311381,8.912069097970134,8.624431942085836,7.368339686311381,7.655864017616056,2.5649493574615367,9.317489287493226,2.9444389791664403,1.001448540214462,6.4286436307056745,5.176149732573829,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.055,0.1766632174316683,0.10791973805274926,0.053540766928029816,187000,12.138869243416009,850
120,36.0,4435,6,5,170.0,4,3,4,3,3,6,659.0,1,0.0,189.0,848.0,5,848,0,0,848,1,1,4,3,0,0,3,2.0,420.0,3,3,140,0,0,0,0,0,0,0,0,11,2007,0.0,0.0,8.397508348470257,0.0,0.0,0.0,0.0,0.0,0.0,5.14166355650266,0.0,3.610917912644224,6.492239835020471,4.948759890378168,6.744059186311348,6.744059186311348,6.744059186311348,140,848,1268.0,1696.0,1268.0,1018.0,1696.0,8,8,8,10,10,3392.0,3392,3392,3392.0,16,3392.0,16,16,5088,2.0,4,4,4.0,4,4,0,0.0,2.8,4.948759890378168,6.744059186311348,7.436617265234227,6.926577033222725,7.436617265234227,8.129469764784231,8.129469764784231,8.129469764784231,8.129469764784231,8.129469764784231,2.833213344056216,8.534836626588833,0.0,0.0,6.744059186311348,6.744059186311348,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,1,0.19120631341600902,0.17496650242063597,0.17496650242063597,0.17496650242063597,131500,11.78676973513378,851
120,43.0,3196,8,5,40.0,4,3,4,3,4,1,0.0,1,0.0,1273.0,1273.0,5,1456,0,0,1456,2,1,4,7,1,3,3,2.0,400.0,3,3,143,20,0,0,0,0,0,0,0,5,2006,0.0,0.0,8.069968149059841,0.0,0.0,0.0,0.0,0.0,0.0,3.713572066704308,3.044522437723423,3.784189633918261,0.0,4.969813299576001,7.149916836132109,7.284134806195205,7.284134806195205,163,1456,1673.0,2729.0,1856.0,1313.0,2729.0,8,8,8,12,12,5092.0,5824,5824,5092.0,16,5092.0,16,16,11648,2.0,10,3,3.0,3,3,0,0.0,2.0999999999999996,5.099866427824199,7.284134806195205,7.912056888179006,7.1808311990445555,7.912056888179006,8.535622326884605,8.669914278433902,8.669914278433902,8.535622326884605,8.535622326884605,2.833213344056216,9.362975618399776,0.0,0.0,6.591673732008658,6.457554277032581,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,1,0.39831038798498125,0.37539720675238974,0.37539720675238974,0.33526464204728623,215000,12.278397958261774,852
75,53.0,7128,7,5,0.0,3,4,3,3,1,3,364.0,1,0.0,554.0,918.0,4,918,728,0,1646,4,1,3,7,2,4,1,1.0,240.0,3,3,0,0,0,0,126,0,0,3,0,8,2007,0.0,0.0,8.871926251117628,0.0,0.0,0.0,4.844187086458591,0.0,0.0,0.0,0.0,3.9889840465642745,5.8998973535824915,0.0,6.823286122355687,6.823286122355687,7.40671073017764,0,1646,1158.0,2564.0,1886.0,918.0,1836.0,6,6,6,10,10,2754.0,4938,4938,2754.0,9,2754.0,9,9,11522,2.0,13,66,66.0,57,57,9,7.333333333333333,66.0,0.0,7.4067107301776405,7.84971375760487,6.823286122355687,7.515889085215125,7.9211727215870145,8.504918160540624,8.504918160540624,7.9211727215870145,7.9211727215870145,2.302585092994046,9.352100317014015,2.302585092994046,2.120263536200091,6.022236205774735,5.440250862436703,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.12878787878787878,0.20776211257551405,0.12114438335908828,0.12114438335908828,164000,12.00762780434872,853
80,73.0,12095,6,6,115.0,3,4,3,3,4,3,564.0,1,0.0,563.0,1127.0,3,1445,0,0,1445,3,1,3,7,1,2,2,2.0,645.0,3,3,180,0,0,0,0,0,0,3,0,8,2009,0.0,0.0,9.400630098419317,0.0,0.0,0.0,0.0,0.0,0.0,4.7535901911063645,0.0,4.30406509320417,6.336825731146441,5.198497031265826,7.028201432058005,7.27655640271871,7.27655640271871,180,1445,1772.0,2572.0,2090.0,1242.0,2572.0,6,6,6,9,9,3381.0,4335,4335,3381.0,9,3381.0,9,9,8670,1.5,11,45,45.0,45,45,0,0.0,45.0,5.198497031265826,7.27655640271871,7.8528278122817445,7.1252830915107115,7.8528278122817445,8.126222529458525,8.374707543119483,8.374707543119483,8.126222529458525,8.126222529458525,2.302585092994046,9.06773940337716,0.0,0.0,6.179326284277552,5.931360623038277,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.09317899958660604,0.11285612342213835,0.11285612342213835,0.08908996484939581,158000,11.970356641103,854
20,102.0,17920,5,4,0.0,3,3,3,3,2,5,306.0,3,1085.0,372.0,1763.0,3,1779,0,0,1779,3,1,3,6,1,4,1,2.0,454.0,3,3,0,418,0,0,312,0,0,0,0,7,2006,0.0,0.0,9.793728488543389,0.0,0.0,6.990256500493881,5.746203190540153,0.0,0.0,0.0,6.037870919922137,4.634728988229636,5.726847747587197,0.0,7.475339236566737,7.484368643286131,7.484368643286131,418,1779,2217.0,3542.0,2233.0,1763.0,3542.0,6,6,6,8,8,5289.0,5337,5337,5289.0,9,5289.0,9,9,8895,2.5,10,51,51.0,32,32,19,2.6842105263157894,51.0,6.037870919922137,7.484368643286131,8.172729104865471,7.475339236566737,8.172729104865471,8.573573524852344,8.58260632996447,8.58260632996447,8.573573524852344,8.573573524852344,2.302585092994046,9.093357016490364,2.995732273553991,1.3040562628829184,6.386879319362645,6.377860092495796,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,1,0,0,0.09838169642857143,0.09465046548743407,0.09465046548743407,0.09383791148406576,170000,12.04355959836804,855
20,72.0,6897,5,8,0.0,3,4,3,3,1,5,659.0,1,0.0,381.0,1040.0,5,1040,0,0,1040,3,1,3,6,0,0,1,1.0,260.0,3,3,0,104,0,0,0,0,0,0,0,4,2010,0.0,0.0,8.838986793496787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653960350157523,4.290459441148391,6.492239835020471,0.0,6.947937068614969,6.947937068614969,6.947937068614969,104,1040,1300.0,2080.0,1300.0,1040.0,2080.0,6,6,6,8,8,3120.0,3120,3120,3120.0,9,3120.0,9,9,5200,2.5,9,48,48.0,0,0,48,1.0,33.599999999999994,4.653960350157523,6.947937068614969,7.640603826393634,6.947937068614969,7.640603826393634,8.045908742270779,8.045908742270779,8.045908742270779,8.045908742270779,8.045908742270779,2.302585092994046,8.556606193773073,3.8918202981106265,0.6931471805599453,5.851244166332663,5.851244166332663,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,1,0.1507901986370886,0.1404488356595843,0.1404488356595843,0.1404488356595843,127000,11.751950239425476,856
80,70.0,10970,6,6,0.0,3,3,4,4,4,6,505.0,2,435.0,0.0,940.0,3,1026,0,0,1026,3,1,3,5,0,0,1,2.0,576.0,3,2,0,0,34,0,0,0,0,3,0,10,2008,0.0,0.0,9.30301070681749,0.0,0.0,6.077642243349034,0.0,0.0,3.5553480614894135,0.0,0.0,4.2626798770413155,6.226536669287466,0.0,6.846943139585379,6.934397209928558,6.934397209928558,0,1026,1516.0,1966.0,1602.0,940.0,1966.0,7,6,7,9,9,3760.0,3078,3078,2820.0,12,2820.0,12,9,6156,2.0,8,30,27.0,30,30,0,0.0,30.0,0.0,6.934397209928558,7.584264818389059,6.846943139585379,7.584264818389059,8.232440158470336,8.0323601479245,8.0323601479245,7.944846711001996,7.944846711001996,2.302585092994046,8.72534492491121,0.0,0.0,5.8377304471659395,5.750453993965348,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.08568824065633546,0.08940898659962378,0.08940898659962378,0.08221410908006986,147000,11.898194668458824,857
60,65.0,8125,6,5,0.0,3,3,4,3,1,1,0.0,1,0.0,702.0,702.0,4,702,779,0,1481,3,1,3,6,1,3,3,2.0,343.0,3,3,0,36,0,0,0,0,0,0,0,3,2009,0.0,0.0,9.002824076547672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.610917912644224,4.189654742026425,0.0,0.0,6.555356891810665,6.555356891810665,7.301147805856032,36,1481,1045.0,2183.0,1824.0,702.0,1404.0,7,6,7,9,9,2808.0,4443,4443,2106.0,12,2106.0,12,9,8886,2.5,10,15,15.0,14,14,1,15.0,15.0,3.6109179126442243,7.301147805856032,7.688913336864796,6.555356891810665,7.247792581767846,7.940583827104244,8.39931015075952,8.39931015075952,7.653020413804189,7.653020413804189,2.302585092994046,9.092344813738475,0.6931471805599453,2.772588722239781,6.203884135059216,5.459585514144159,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.0864,0.16744217502683145,0.08286947782229463,0.08286947782229463,174000,12.066816325306588,858
20,80.0,10400,7,5,189.0,3,3,4,3,1,1,0.0,1,0.0,1090.0,1090.0,3,1370,0,0,1370,3,1,3,6,1,3,2,2.0,479.0,3,3,0,0,0,0,0,0,0,3,0,6,2009,0.0,0.0,9.249657234353132,0.0,0.0,0.0,0.0,0.0,0.0,5.247024072160486,0.0,4.394449154672439,0.0,0.0,6.994849985833071,7.223295679562314,7.223295679562314,0,1370,1569.0,2460.0,1849.0,1279.0,2460.0,7,6,7,10,10,4360.0,4110,4110,3270.0,12,3270.0,12,9,9590,2.0,10,33,33.0,33,33,0,0.0,33.0,0.0,7.223295679562314,7.8083230503910555,7.154615356913663,7.8083230503910555,8.380456667842767,8.321421586897879,8.321421586897879,8.092851027538384,8.092851027538384,2.302585092994046,9.16858043772795,0.0,0.0,6.126141117099861,5.898069199508429,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0,0,0,0.10480769230769231,0.12374811512485837,0.12374811512485837,0.09967128571333733,152000,11.93164237875414,859
60,80.0,11029,6,7,220.0,3,3,3,3,2,4,619.0,1,0.0,435.0,1054.0,3,1512,1142,0,2654,4,1,4,9,1,4,1,2.0,619.0,3,3,0,65,0,0,222,0,0,0,0,8,2006,0.0,0.0,9.308374112247549,0.0,0.0,0.0,5.407171771460119,0.0,0.0,5.3981627015177525,4.189654742026425,4.394449154672439,6.429719478039138,0.0,6.961296045910167,7.321849713788356,7.884199933676039,65,2654,1673.0,3708.0,3273.0,1274.0,2566.0,7,7,6,10,9,3162.0,7962,10616,4216.0,12,3162.0,9,12,15924,3.5,14,38,38.0,22,22,16,2.375,38.0,4.189654742026425,7.884199933676039,8.21851757748959,7.150701457592526,7.8504931808711405,8.059276223305648,8.982561092257445,9.270211769013573,8.34687925374656,8.059276223305648,2.5649493574615367,9.675645480440364,2.833213344056216,1.2163953243244932,6.4990348781533,5.577841251298354,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.09556623447275366,0.21562601907366322,0.12847510951790284,0.09127133872116129,250000,12.429220196836384,860
50,55.0,7642,7,8,0.0,4,3,3,3,1,1,0.0,1,0.0,912.0,912.0,4,912,514,0,1426,3,1,4,7,1,4,1,1.0,216.0,3,3,0,240,0,0,0,0,0,4,0,6,2007,0.0,0.0,8.941545475242885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.484796933490655,4.02535169073515,0.0,0.0,6.816735880594968,6.816735880594968,7.2633296174768365,240,1426,1128.0,2338.0,1642.0,912.0,1824.0,7,8,7,11,11,2736.0,5704,5704,3648.0,12,3648.0,12,16,9982,1.5,11,89,82.0,9,9,80,1.1125,62.3,5.484796933490655,7.2633296174768365,7.757478766584179,6.816735880594968,7.509335266016592,7.914617709040679,8.649098262296176,8.649098262296176,8.202208436436448,8.202208436436448,2.833213344056216,9.208638925336425,4.394449154672439,0.7478720802491918,6.166117889261757,5.720311776607412,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,0,0.11934048678356451,0.17109238362057436,0.11273966078000867,0.11273966078000867,189950,12.154521423145216,861
